TARGET,COMMS_WATCHDOG_PERIOD,IIDIODE,VIDIODE,I3V3DRAW,I5VDRAW,BOARD_TEMP,BCR_0_VOLTAGE,BCR_0_CURRENT_0,BCR_0_CURRENT_1,BCR_0_TEMP_0,BCR_0_TEMP_1,BCR_1_VOLTAGE,BCR_1_CURRENT_0,BCR_1_CURRENT_1,BCR_1_TEMP_0,BCR_1_TEMP_1,BCR_2_VOLTAGE,BCR_2_CURRENT_0,BCR_2_CURRENT_1,BCR_2_TEMP_0,BCR_2_TEMP_1,BCR_3_VOLTAGE,BCR_3_CURRENT_0,BCR_3_CURRENT_1,BCR_3_TEMP_0,BCR_3_TEMP_1,BCR_4_VOLTAGE,BCR_4_CURRENT_0,BCR_4_CURRENT_1,BCR_4_TEMP_0,BCR_4_TEMP_1,PCM_0_CURRENT,PCM_0_VOLTAGE,PCM_1_CURRENT,PCM_1_VOLTAGE,PCM_2_CURRENT,PCM_2_VOLTAGE,PCM_3_CURRENT,PCM_3_VOLTAGE,PDM_0_CURRENT,PDM_0_VOLTAGE,PDM_1_CURRENT,PDM_1_VOLTAGE,PDM_2_CURRENT,PDM_2_VOLTAGE,PDM_3_CURRENT,PDM_3_VOLTAGE,PDM_4_CURRENT,PDM_4_VOLTAGE,PDM_5_CURRENT,PDM_5_VOLTAGE,PDM_6_CURRENT,PDM_6_VOLTAGE,PDM_7_CURRENT,PDM_7_VOLTAGE,PDM_8_CURRENT,PDM_8_VOLTAGE,PDM_9_CURRENT,PDM_9_VOLTAGE,PDM_STATES_ACTUAL,PDM_STATES_EXPECTED,PDM_STATES_INITIAL,RESETS_BROWNOUT,RESETS_AUTO_SOFTWARE,RESETS_MANUAL,RESETS_COMMS_WATCHDOG,EPS_I2C_STATUS,BAT_I2C_STATUS,BATTERY_0_VERSION,BATTERY_0_STATUS,BATTERY_0_OUTPUT_VOLTAGE,BATTERY_0_CURRENT_MAG,BATTERY_0_CURRENT_DIR,BATTERY_0_MOTHERBOARD_TEMP,BATTERY_0_HEATER_CONTROLLER_STATUS,BATTERY_0_RESETS_BROWNOUT,BATTERY_0_RESETS_AUTO_SOFTWARE,BATTERY_0_RESETS_MANUAL,BATTERY_0_PCM_5V_CURRENT,BATTERY_0_PCM_5V_VOLTAGE,BATTERY_0_PCM_3V3_CURRENT,BATTERY_0_PCM_3V3_VOLTAGE,BATTERY_0_DB_0_HEATER_STATUS,BATTERY_0_DB_0_TEMP,BATTERY_0_DB_1_HEATER_STATUS,BATTERY_0_DB_1_TEMP,BATTERY_0_DB_2_HEATER_STATUS,BATTERY_0_DB_2_TEMP,BATTERY_0_DB_3_HEATER_STATUS,BATTERY_0_DB_3_TEMP,BATTERY_0_CHECKSUM,BATTERY_1_VERSION,BATTERY_1_STATUS,BATTERY_1_OUTPUT_VOLTAGE,BATTERY_1_CURRENT_MAG,BATTERY_1_CURRENT_DIR,BATTERY_1_MOTHERBOARD_TEMP,BATTERY_1_HEATER_CONTROLLER_STATUS,BATTERY_1_RESETS_BROWNOUT,BATTERY_1_RESETS_AUTO_SOFTWARE,BATTERY_1_RESETS_MANUAL,BATTERY_1_PCM_5V_CURRENT,BATTERY_1_PCM_5V_VOLTAGE,BATTERY_1_PCM_3V3_CURRENT,BATTERY_1_PCM_3V3_VOLTAGE,BATTERY_1_DB_0_HEATER_STATUS,BATTERY_1_DB_0_TEMP,BATTERY_1_DB_1_HEATER_STATUS,BATTERY_1_DB_1_TEMP,BATTERY_1_DB_2_HEATER_STATUS,BATTERY_1_DB_2_TEMP,BATTERY_1_DB_3_HEATER_STATUS,BATTERY_1_DB_3_TEMP,BATTERY_1_CHECKSUM
eps,1,22.58547453,6.715177495,0.788538812,1.760460532,20.18158693,20.78324296,-4.72614986,7.496094248,5.297439092,10.78660134,0.517450588,13.56005857,7.54021299,-0.725487537,-0.722244314,-0.527031648,1.606049203,-3.069588699,-0.695680136,-0.706032134,0,0,0,-0.241231757,-0.239390307,10.48845829,1.051398919,1.047640412,-0.234011105,-0.237191675,5.58374014,8.146995509,-10.07626614,5.461431643,-9.717050594,3.762989063,11.96181419,12.5557073,0,-1.412139822,0,0.508580452,0,-1.235301696,0,-0.641975107,0,-1.864946874,0,-1.147837748,0,-1.73452025,0,-0.505008323,0,-0.957199437,0,-0.6594318,0,0,0,0,0,0,1,0,0,4097,0,8.969170433,1128.118468,0,21.1236367,1,0,0,0,904.3276142,4.694297928,897.9813509,3.560254004,0,65.98384825,1,74.53565124,1,71.46995592,0,62.96509214,48879,4097,0,6.997375405,1079.267969,0,20.07820436,1,0,0,0,1007.828566,4.555134225,989.3891961,3.511239721,0,69.01448318,1,76.5305037,1,73.35849596,0,66.00620213,48879
eps,1,22.58268016,6.710791824,0.787661634,1.753542162,20.17185606,20.77381951,-4.719956286,7.486845947,5.287902392,10.78051691,0.514425569,13.55414341,7.531281799,-0.717018254,-0.717703807,-0.52483125,1.602108745,-3.060453149,-0.69215368,-0.705452023,0,0,0,-0.240844306,-0.238408041,10.48807225,1.050818891,1.047609042,-0.233032117,-0.23627086,5.5811792,8.141958806,-10.07057953,5.45354835,-9.711017181,3.761425807,11.95702071,12.54995903,0,-1.411688621,0,0.508247259,0,-1.235014262,0,-0.641112974,0,-1.864069222,0,-1.147174823,0,-1.733642025,0,-0.504626648,0,-0.956720175,0,-0.65938903,0,0,0,0,0,0,1,0,0,4097,0,8.959392644,1128.044587,0,21.11733719,1,0,0,0,904.3598794,4.68683244,898.0112532,3.550867781,0,66.01996144,1,74.52270966,1,71.4496851,0,62.98129234,48879,4097,0,6.990666272,1079.316984,0,20.08729342,1,0,0,0,1007.796206,4.546626587,989.4788608,3.510507093,0,69.0406629,1,76.51503189,1,73.33265669,0,66.09315113,48879
eps,1,22.57629147,6.70905078,0.780335698,1.749358859,20.1632901,20.76699126,-4.719592074,7.478270163,5.28302802,10.77624347,0.513551555,13.54677173,7.523670718,-0.711586616,-0.712639373,-0.521834798,1.601783551,-3.058420139,-0.684691628,-0.699987089,0,0,0,-0.240823758,-0.237839194,10.48800818,1.050541632,1.047579631,-0.232177746,-0.236029505,5.572048459,8.13414533,-10.06275726,5.44874441,-9.705500681,3.752531669,11.95551808,12.54932995,0,-1.411184873,0,0.50760803,0,-1.234478433,0,-0.64101957,0,-1.86398206,0,-1.146811201,0,-1.732915815,0,-0.50390658,0,-0.955926668,0,-0.658609304,0,0,0,0,0,0,1,0,0,4097,0,8.958430218,1128.02577,0,21.11595988,1,0,0,0,904.3928967,4.684034405,898.0909463,3.546722046,0,66.05098886,1,74.47589858,1,71.44268447,0,63.00346318,48879,4097,0,6.98106833,1079.329467,0,20.09649429,1,0,0,0,1007.739281,4.536921199,989.5734684,3.504876764,0,69.07036785,1,76.43349011,1,73.2810572,0,66.15435776,48879
eps,1,22.56698294,6.708603038,0.777937939,1.747355349,20.15379013,20.76652305,-4.713356145,7.478170891,5.278148111,10.7678471,0.506200614,13.53907757,7.523506995,-0.702683911,-0.708924885,-0.519099554,1.597166688,-3.05732441,-0.677901695,-0.698423069,0,0,0,-0.240111729,-0.237021727,10.48425461,1.049793052,1.047369997,-0.231312755,-0.235560405,5.568319791,8.128758105,-10.05327037,5.448601798,-9.698481282,3.749905257,11.94960781,12.54924634,0,-1.411183831,0,0.506620443,0,-1.234287323,0,-0.64016472,0,-1.863916014,0,-1.146592727,0,-1.73198014,0,-0.503319025,0,-0.955867688,0,-0.658301452,0,0,0,0,0,0,1,0,0,4097,0,8.952432713,1127.995126,0,21.11446541,1,0,0,0,904.3938921,4.674669215,898.1501692,3.542737374,0,66.06647491,1,74.38809362,1,71.39397152,0,63.03564641,48879,4097,0,6.97254654,1079.376778,0,20.10603379,1,0,0,0,1007.651636,4.53654943,989.5920433,3.499960499,0,69.10750633,1,76.33668568,1,73.20263518,0,66.2483742,48879
eps,1,22.56674015,6.706211988,0.775714895,1.744237967,20.14695352,20.76132834,-4.705836737,7.469698826,5.274430539,10.76256888,0.496524629,13.53639913,7.522857737,-0.696812446,-0.701733221,-0.514861207,1.595924818,-3.05078426,-0.673295139,-0.693410858,0,0,0,-0.239453934,-0.236057826,10.47971502,1.048889861,1.046578721,-0.230943885,-0.234653508,5.567840806,8.127669863,-10.0496799,5.439081009,-9.693554755,3.747386812,11.94081221,12.54882975,0,-1.410257105,0,0.506499086,0,-1.233966985,0,-0.639575915,0,-1.863051094,0,-1.145925235,0,-1.731435181,0,-0.502419711,0,-0.955493181,0,-0.658133482,0,0,0,0,0,0,1,0,0,4097,0,8.946544025,1127.905281,0,21.10552727,1,0,0,0,904.4291529,4.668310966,898.2284485,3.533715105,0,66.13631756,1,74.35280044,1,71.38270849,0,63.06489536,48879,4097,0,6.966793442,1079.388231,0,20.10772275,1,0,0,0,1007.570294,4.528373848,989.676063,3.496403905,0,69.15006689,1,76.32132535,1,73.1585251,0,66.25816614,48879
eps,1,22.56490958,6.703327612,0.770915427,1.73575338,20.14323113,20.75836259,-4.699046674,7.464404165,5.269060917,10.76204262,0.494175778,13.52895531,7.515300026,-0.691085327,-0.692179801,-0.508700377,1.587658618,-3.042090396,-0.665056953,-0.68736682,0,0,0,-0.238649311,-0.235398315,10.47634235,1.048505093,1.04584192,-0.230244198,-0.233661038,5.559709051,8.127201228,-10.04142135,5.433280554,-9.689744135,3.737658227,11.93877903,12.54746403,0,-1.409492547,0,0.506202799,0,-1.233381395,0,-0.638942529,0,-1.862952816,0,-1.14564774,0,-1.731219731,0,-0.502170221,0,-0.954875705,0,-0.657242601,0,0,0,0,0,0,1,0,0,4097,0,8.939606652,1127.814212,0,21.09669989,1,0,0,0,904.4900991,4.660487352,898.2953463,3.523914191,0,66.22766232,1,74.33378348,1,71.33063131,0,63.06930705,48879,4097,0,6.959327438,1079.463567,0,20.11182865,1,0,0,0,1007.533826,4.520108447,989.6828191,3.490794259,0,69.19012651,1,76.25724431,1,73.08023785,0,66.27532921,48879
eps,1,22.5602236,6.699862299,0.768986826,1.731715827,20.13764417,20.75413519,-4.694273393,7.459038867,5.262383502,10.75869472,0.487505631,13.52648891,7.506447771,-0.689869027,-0.689466852,-0.504943565,1.583629881,-3.039060512,-0.656882321,-0.679222523,0,0,0,-0.237797569,-0.234714212,10.47574753,1.048442775,1.044871512,-0.229668172,-0.233536773,5.554626203,8.121637958,-10.03151642,5.424442916,-9.683469716,3.73710943,11.9328093,12.5378252,0,-1.408870719,0,0.505786826,0,-1.232718734,0,-0.638333538,0,-1.862209546,0,-1.145047529,0,-1.731160388,0,-0.501401477,0,-0.95443787,0,-0.656435299,0,0,0,0,0,0,1,0,0,4097,0,8.932319296,1127.718379,0,21.08716291,1,0,0,0,904.541827,4.652516522,898.3661719,3.518365202,0,66.28951644,1,74.31128171,1,71.32940822,0,63.15009116,48879,4097,0,6.95698589,1079.534319,0,20.11757912,1,0,0,0,1007.524414,4.519448528,989.6885116,3.4847092,0,69.22187584,1,76.21554972,1,73.02104555,0,66.31384763,48879
eps,1,22.55295554,6.698580343,0.761769217,1.731151742,20.13268372,20.75049288,-4.685397511,7.455952795,5.261665114,10.75388517,0.483060336,13.51836554,7.505837112,-0.687659329,-0.683020287,-0.495286118,1.578935151,-3.03571564,-0.648322535,-0.673923884,0,0,0,-0.237260979,-0.234148994,10.47081032,1.048234065,1.044567732,-0.229070019,-0.232730784,5.550605059,8.11223087,-10.02885112,5.415276127,-9.679031456,3.73067264,11.9317313,12.53204315,0,-1.407875832,0,0.505697028,0,-1.231772298,0,-0.637850104,0,-1.86142721,0,-1.144907765,0,-1.730784024,0,-0.500853536,0,-0.953492086,0,-0.65639157,0,0,0,0,0,0,1,0,0,4097,0,8.923451983,1127.697344,0,21.08344344,1,0,0,0,904.625249,4.652141709,898.3928788,3.50968697,0,66.35072962,1,74.22461813,1,71.29687807,0,63.23799113,48879,4097,0,6.950557731,1079.602642,0,20.12145079,1,0,0,0,1007.437113,4.518053827,989.7749684,3.480172028,0,69.25725079,1,76.17667867,1,73.00578775,0,66.36441595,48879
eps,1,22.54869569,6.697977126,0.760753945,1.728806086,20.12976606,20.74305358,-4.680758799,7.446561138,5.258567629,10.75378207,0.480830069,13.51441224,7.499138836,-0.678144746,-0.679008134,-0.488218663,1.576693298,-3.034581106,-0.638339157,-0.665491103,0,0,0,-0.236918916,-0.233828368,10.46867762,1.047864541,1.044012173,-0.228421406,-0.232632852,5.543594674,8.111050916,-10.02211748,5.408450641,-9.674105024,3.72713505,11.92389916,12.52960376,0,-1.407579209,0,0.504711431,0,-1.230897011,0,-0.636948272,0,-1.860477426,0,-1.144862016,0,-1.730343794,0,-0.5007161,0,-0.953358014,0,-0.655995155,0,0,0,0,0,0,1,0,0,4097,0,8.917418142,1127.643769,0,21.07618297,1,0,0,0,904.7093176,4.648821743,898.4701636,3.50737508,0,66.44937279,1,74.19342138,1,71.2553304,0,63.24569355,48879,4097,0,6.945381229,1079.686505,0,20.12990762,1,0,0,0,1007.355578,4.514371642,989.8369487,3.475130717,0,69.32310246,1,76.17271999,1,72.97136953,0,66.40931172,48879
eps,1,22.54016738,6.696379732,0.757275837,1.721417839,20.12467464,20.73697818,-4.678944317,7.442243009,5.251394158,10.7515288,0.472668646,13.5100174,7.498420494,-0.669050278,-0.670349702,-0.48182031,1.573087552,-3.033129425,-0.634223082,-0.656059435,0,0,0,-0.235952739,-0.233371244,10.46665819,1.047629539,1.043577882,-0.228397338,-0.231878199,5.540528553,8.104683949,-10.01393553,5.400391553,-9.667646582,3.725561617,11.91857594,12.52015006,0,-1.407290848,0,0.50446122,0,-1.230733233,0,-0.636821355,0,-1.859627021,0,-1.14409934,0,-1.729934671,0,-0.500255449,0,-0.953162318,0,-0.655008208,0,0,0,0,0,0,1,0,0,4097,0,8.909583872,1127.60611,0,21.07356735,1,0,0,0,904.7692813,4.64426106,898.4788988,3.503041546,0,66.54907073,1,74.12514025,1,71.20035051,0,63.25647066,48879,4097,0,6.937251205,1079.702158,0,20.13103854,1,0,0,0,1007.329243,4.506063525,989.8441746,3.465502107,0,69.3527422,1,76.1399349,1,72.89307226,0,66.44840061,48879
eps,1,22.53631083,6.693924127,0.754414168,1.712343411,20.11585641,20.73429016,-4.676980157,7.439310125,5.24246151,10.74998557,0.463376101,13.50534424,7.495732007,-0.668647692,-0.666545882,-0.475554478,1.571582789,-3.02909713,-0.63274043,-0.646876566,0,0,0,-0.235554734,-0.232885843,10.46350832,1.047390484,1.042813494,-0.227945903,-0.231646711,5.53313002,8.102096561,-10.01260239,5.395920299,-9.667304133,3.71800337,11.91839668,12.51528642,0,-1.406988106,0,0.504163496,0,-1.230567445,0,-0.636250024,0,-1.859383223,0,-1.143623893,0,-1.729931568,0,-0.499268197,0,-0.952907919,0,-0.654451294,0,0,0,0,0,0,1,0,0,4097,0,8.904732061,1127.560728,0,21.06771223,1,0,0,0,904.7876097,4.641870492,898.5583963,3.494447288,0,66.64191043,1,74.05410416,1,71.19771181,0,63.31155323,48879,4097,0,6.932089177,1079.704228,0,20.13232064,1,0,0,0,1007.278464,4.504227033,989.8751738,3.461154681,0,69.43508155,1,76.06861187,1,72.83361411,0,66.45389646,48879
eps,1,22.53090654,6.690916715,0.748918576,1.711236716,20.10889898,20.7294472,-4.671940315,7.436880842,5.23602448,10.74512342,0.462766331,13.50155069,7.48726748,-0.668345177,-0.663423804,-0.465991369,1.569137161,-3.020951356,-0.62363294,-0.64541015,0,0,0,-0.235191532,-0.23224082,10.45849546,1.046946511,1.042343464,-0.227488959,-0.231455613,5.528596267,8.098989549,-10.00571407,5.388932449,-9.661762353,3.715514521,11.91684964,12.51379351,0,-1.406052988,0,0.503789544,0,-1.229833054,0,-0.635592577,0,-1.858929137,0,-1.142914958,0,-1.729497632,0,-0.498928317,0,-0.952884156,0,-0.653810297,0,0,0,0,0,0,1,0,0,4097,0,8.89550449,1127.47237,0,21.05929443,1,0,0,0,904.8584013,4.633893177,898.6193457,3.485476084,0,66.7248501,1,74.04152528,1,71.18617442,0,63.32573798,48879,4097,0,6.930352882,1079.742919,0,20.13361705,1,0,0,0,1007.272459,4.495328451,989.9631228,3.455551395,0,69.44422079,1,75.9923792,1,72.81366492,0,66.48296509,48879
eps,1,22.52425393,6.688075177,0.743387256,1.702306303,20.10503474,20.72084078,-4.671867692,7.433209856,5.23239626,10.73900251,0.462711869,13.49270398,7.48325719,-0.660872892,-0.66140909,-0.460791147,1.568436389,-3.013036233,-0.622263673,-0.636730084,0,0,0,-0.234198727,-0.231559238,10.44948208,1.046862955,1.041582498,-0.227220505,-0.231251871,5.526329923,8.096449649,-10.00204006,5.382479698,-9.657007749,3.71189738,11.91068825,12.5085701,0,-1.405135308,0,0.503666089,0,-1.22964504,0,-0.63534895,0,-1.858218475,0,-1.141978267,0,-1.728613348,0,-0.498843343,0,-0.952845598,0,-0.652881297,0,0,0,0,0,0,1,0,0,4097,0,8.888236997,1127.415174,0,21.0522599,1,0,0,0,904.9235205,4.63132085,898.6730214,3.482591754,0,66.74901386,1,74.01592278,1,71.10178489,0,63.39097299,48879,4097,0,6.921026502,1079.816944,0,20.14224369,1,0,0,0,1007.217012,4.487817875,989.9928127,3.453277445,0,69.47980425,1,75.91340533,1,72.73050165,0,66.52357851,48879
eps,1,22.51716746,6.685149597,0.736484758,1.696535152,20.09768663,20.71365292,-4.670937229,7.427099002,5.226567707,10.73339262,0.456433119,13.48964423,7.476067326,-0.660229564,-0.658860109,-0.454287936,1.560569982,-3.00508767,-0.620602908,-0.626900308,0,0,0,-0.23339174,-0.230780408,10.44506119,1.0465242,1.041290902,-0.226736564,-0.230254855,5.519191122,8.092436178,-9.997447949,5.381453362,-9.651762598,3.707696076,11.90945691,12.50483407,0,-1.404363846,0,0.502932429,0,-1.229556663,0,-0.635204221,0,-1.858184372,0,-1.140989857,0,-1.728163868,0,-0.498038193,0,-0.951992263,0,-0.652104784,0,0,0,0,0,0,1,0,0,4097,0,8.8814528,1127.361333,0,21.04774443,1,0,0,0,904.9908073,4.621694595,898.6931012,3.478554718,0,66.83538532,1,73.94172408,1,71.06773585,0,63.41992941,48879,4097,0,6.916791228,1079.91322,0,20.15189634,1,0,0,0,1007.18002,4.479052563,990.0925979,3.444928817,0,69.54423197,1,75.87672627,1,72.66079919,0,66.61487024,48879
eps,1,22.50748999,6.681667169,0.731854711,1.695266382,20.09736439,20.71291856,-4.669527649,7.425952285,5.217509438,10.72836793,0.450630134,13.48304108,7.475639882,-0.651255547,-0.658196813,-0.453544201,1.560260933,-2.997268191,-0.617629071,-0.619525236,0,0,0,-0.232900942,-0.230457096,10.43748704,1.045751252,1.040456342,-0.226457332,-0.22974716,5.515517598,8.091873211,-9.996795264,5.378343651,-9.648740769,3.703119924,11.90922476,12.49594327,0,-1.404001296,0,0.502568534,0,-1.228569626,0,-0.635139265,0,-1.857955745,0,-1.140231233,0,-1.727356221,0,-0.497963296,0,-0.951194508,0,-0.651703315,0,0,0,0,0,0,1,0,0,4097,0,8.881047564,1127.33723,0,21.04335516,1,0,0,0,905.0415275,4.612999496,898.792309,3.475761302,0,66.88806009,1,73.84455509,1,70.99887553,0,63.50564882,48879,4097,0,6.913103376,1079.916184,0,20.1524187,1,0,0,0,1007.080457,4.472851688,990.1491536,3.442485227,0,69.58620925,1,75.82432217,1,72.60878348,0,66.64810745,48879
eps,1,22.50396917,6.678313983,0.72760858,1.69287124,20.09474945,20.70623525,-4.665115284,7.423382732,5.21167299,10.72375367,0.445034098,13.47820017,7.47516518,-0.645606935,-0.65457931,-0.45062305,1.559035264,-2.988750614,-0.61508586,-0.61179832,0,0,0,-0.231992426,-0.230064341,10.42979181,1.044873942,1.040230749,-0.226225436,-0.22911901,5.51538319,8.085523098,-9.989959415,5.368720975,-9.647401135,3.701537796,11.90377046,12.48594607,0,-1.403193348,0,0.501941994,0,-1.227670514,0,-0.635044029,0,-1.857685393,0,-1.139975469,0,-1.726563555,0,-0.497851878,0,-0.951094697,0,-0.650866005,0,0,0,0,0,0,1,0,0,4097,0,8.872573303,1127.293927,0,21.04072649,1,0,0,0,905.0908688,4.610722488,898.8599254,3.468625868,0,66.92366442,1,73.78243479,1,70.91943462,0,63.54947535,48879,4097,0,6.906878411,1079.991571,0,20.15290107,1,0,0,0,1007.027773,4.465123119,990.1543782,3.438928415,0,69.62238331,1,75.75163316,1,72.53537659,0,66.69035367,48879
eps,1,22.5032666,6.674934018,0.717767722,1.68594198,20.09102943,20.70029357,-4.664363083,7.420596354,5.203770877,10.72132595,0.439359498,13.47563442,7.467209381,-0.638945973,-0.64704991,-0.444023743,1.556868871,-2.979171362,-0.614939083,-0.606376349,0,0,0,-0.231324811,-0.229536227,10.42887058,1.044226575,1.039969559,-0.225762827,-0.228862215,5.510901545,8.075912561,-9.980204596,5.361198245,-9.641303776,3.699016773,11.90106507,12.47906517,0,-1.403174711,0,0.501087171,0,-1.227469449,0,-0.634589761,0,-1.857589961,0,-1.139022564,0,-1.726000853,0,-0.497253984,0,-0.950373616,0,-0.650430044,0,0,0,0,0,0,1,0,0,4097,0,8.868681523,1127.245804,0,21.0339867,1,0,0,0,905.0931201,4.606572558,898.9255113,3.465360547,0,66.95005096,1,73.72496025,1,70.82216135,0,63.60924812,48879,4097,0,6.898669722,1080.031461,0,20.15704142,1,0,0,0,1006.975499,4.46366942,990.2244819,3.436692494,0,69.66109859,1,75.70856544,1,72.52995439,0,66.70368138,48879
eps,1,22.49741533,6.6712157,0.714884473,1.676553538,20.08580946,20.69101156,-4.657334454,7.412145228,5.203380089,10.7189692,0.435050086,13.46958113,7.464552846,-0.634472194,-0.637906149,-0.443169256,1.554930242,-2.972088332,-0.60929439,-0.600814243,0,0,0,-0.231094608,-0.229359388,10.42822303,1.043470871,1.03919985,-0.225650336,-0.228641804,5.508270623,8.06648702,-9.975686408,5.351607478,-9.638580561,3.697699502,11.89983065,12.47250496,0,-1.403045068,0,0.500150981,0,-1.226782076,0,-0.634512726,0,-1.856959655,0,-1.1381539,0,-1.725159097,0,-0.497253851,0,-0.950176587,0,-0.650381061,0,0,0,0,0,0,1,0,0,4097,0,8.861180355,1127.156861,0,21.03277547,1,0,0,0,905.0991241,4.602245445,898.9630463,3.461968085,0,67.04407142,1,73.67718226,1,70.81594673,0,63.62066638,48879,4097,0,6.890099887,1080.059815,0,20.16341781,1,0,0,0,1006.975078,4.462326176,990.3169849,3.433946105,0,69.74578535,1,75.6570995,1,72.45404318,0,66.72686361,48879
eps,1,22.48988264,6.669020723,0.705366095,1.669531087,20.07707578,20.6818996,-4.655795385,7.406805564,5.197925113,10.71090202,0.425777858,13.46542795,7.455850645,-0.63335462,-0.634183475,-0.433744138,1.547378212,-2.968684813,-0.605172696,-0.594655598,0,0,0,-0.230336125,-0.228970448,10.42630184,1.04254751,1.038237502,-0.225001469,-0.228579901,5.504989174,8.060530521,-9.974498597,5.344453871,-9.630505576,3.695072549,11.89333892,12.4660566,0,-1.402802362,0,0.500140704,0,-1.226712964,0,-0.634144107,0,-1.856521053,0,-1.137762547,0,-1.725051498,0,-0.496540137,0,-0.94935328,0,-0.64971454,0,0,0,0,0,0,1,0,0,4097,0,8.856445966,1127.110158,0,21.02563037,1,0,0,0,905.1418324,4.595460984,899.025123,3.456283758,0,67.10008915,1,73.64553572,1,70.79434358,0,63.70681362,48879,4097,0,6.889159788,1080.090424,0,20.16754553,1,0,0,0,1006.889813,4.456501256,990.3758744,3.430931485,0,69.79236994,1,75.64188496,1,72.44570089,0,66.79074052,48879
eps,1,22.48321959,6.668522714,0.70338241,1.664530536,20.07101787,20.67864059,-4.650546836,7.398188252,5.197891744,10.7013571,0.419219944,13.4637097,7.447794701,-0.631684269,-0.629285868,-0.429966672,1.538984864,-2.960920593,-0.602947538,-0.590549677,0,0,0,-0.230028226,-0.228178762,10.42553696,1.041649603,1.038154063,-0.22466294,-0.228517114,5.497813113,8.05235,-9.968789986,5.341115295,-9.622615251,3.691226558,11.88374682,12.4616444,0,-1.402355673,0,0.499850738,0,-1.225922746,0,-0.633960121,0,-1.855583685,0,-1.137749919,0,-1.724941766,0,-0.495979181,0,-0.949148345,0,-0.648742139,0,0,0,0,0,0,1,0,0,4097,0,8.85143245,1127.083332,0,21.02257849,1,0,0,0,905.1537756,4.590835857,899.1061165,3.453828176,0,67.13238114,1,73.62820373,1,70.7322007,0,63.71481611,48879,4097,0,6.886430796,1080.152689,0,20.17652892,1,0,0,0,1006.888437,4.454148774,990.4165541,3.430100853,0,69.81840165,1,75.5483455,1,72.38042883,0,66.81978219,48879
eps,1,22.47899314,6.668140811,0.696497647,1.661017221,20.06411036,20.67371431,-4.641963983,7.396008924,5.19105481,10.69375,0.417669206,13.46195538,7.439449602,-0.624084376,-0.625689339,-0.428159836,1.53086837,-2.955563569,-0.597840017,-0.588391675,0,0,0,-0.229032882,-0.227684944,10.42348318,1.040992587,1.03807914,-0.224118653,-0.228276297,5.492695603,8.05108337,-9.965315992,5.336164275,-9.614981902,3.681950174,11.878271,12.46108833,0,-1.40212704,0,0.499196102,0,-1.224974712,0,-0.633670075,0,-1.854671744,0,-1.137101803,0,-1.724650587,0,-0.495180584,0,-0.94850945,0,-0.648143891,0,0,0,0,0,0,1,0,0,4097,0,8.848092803,1127.038129,0,21.01948263,1,0,0,0,905.2125268,4.582205638,899.1305342,3.450218201,0,67.17388032,1,73.55691928,1,70.64868327,0,63.72405709,48879,4097,0,6.879407748,1080.171917,0,20.17988239,1,0,0,0,1006.874926,4.451838794,990.4454487,3.424087809,0,69.82397703,1,75.50781023,1,72.29202578,0,66.88941539,48879
eps,1,22.47837977,6.666568908,0.688859663,1.660119246,20.05808833,20.67292628,-4.640916985,7.38603197,5.186713918,10.68817211,0.409087003,13.46170512,7.437535382,-0.621148581,-0.617909031,-0.419591155,1.522340068,-2.952358058,-0.596966788,-0.580985075,0,0,0,-0.228213228,-0.227385991,10.41861935,1.040081609,1.03774981,-0.223445059,-0.227527652,5.487596839,8.043931817,-9.960920902,5.332465313,-9.612082676,3.674604237,11.87253648,12.46036872,0,-1.40120747,0,0.498677199,0,-1.224418518,0,-0.632758563,0,-1.853964487,0,-1.136491733,0,-1.724650058,0,-0.494772322,0,-0.947785124,0,-0.647325329,0,0,0,0,0,0,1,0,0,4097,0,8.844473354,1126.978625,0,21.011607,1,0,0,0,905.2329031,4.580073089,899.1724913,3.440588605,0,67.19763331,1,73.55175917,1,70.60171512,0,63.80997202,48879,4097,0,6.875882021,1080.184327,0,20.18459812,1,0,0,0,1006.800464,4.445440768,990.4972384,3.422360249,0,69.89958061,1,75.45555101,1,72.25300626,0,66.95659088,48879
eps,1,22.4755838,6.664816038,0.687297805,1.658769056,20.05683517,20.66937012,-4.631296623,7.379504617,5.185132929,10.68679507,0.407738795,13.45755568,7.428111193,-0.621144858,-0.608485439,-0.416793747,1.513414605,-2.944024591,-0.588394475,-0.571181074,0,0,0,-0.227644166,-0.227318392,10.41258595,1.039653394,1.036822271,-0.222532125,-0.226832853,5.484473677,8.04381092,-9.956956979,5.326589613,-9.602916677,3.667729411,11.87187429,12.45331181,0,-1.400367489,0,0.498171336,0,-1.224256672,0,-0.632086448,0,-1.853800878,0,-1.135549295,0,-1.724127725,0,-0.494765767,0,-0.94710509,0,-0.64652573,0,0,0,0,0,0,1,0,0,4097,0,8.843998615,1126.929189,0,21.00770344,1,0,0,0,905.2941086,4.572135062,899.2575878,3.435977647,0,67.28298457,1,73.47955534,1,70.59507896,0,63.90241365,48879,4097,0,6.867380282,1080.261125,0,20.19119849,1,0,0,0,1006.744264,4.443674377,990.5301432,3.416543227,0,69.95509406,1,75.42374374,1,72.17663493,0,67.00724607,48879
